id,taxonID,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,taxonRemarks,language
gbif.org/species/3858925,gbif.org/species/3858925,Miconia biappendiculata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,biappendiculata,,Especie,(Naudin) L. Uribe,,es
gbif.org/species/3858854,gbif.org/species/3858854,Miconia biglandulosa,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,biglandulosa,,Especie,Gleason,,es
gbif.org/species/3858467,gbif.org/species/3858467,Miconia brachycalyx,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,brachycalyx,,Especie,Triana,,es
gbif.org/species/3858428,gbif.org/species/3858428,Miconia brachygyna,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,brachygyna,,Especie,Gleason,,es
gbif.org/species/8776463,gbif.org/species/8776463,Miconia bubalina,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,bubalina,,Especie,Naudin,,es
gbif.org/species/3858022,gbif.org/species/3858022,Miconia buxifolia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,buxifolia,,Especie,Naudin,,es
gbif.org/species/3188585,gbif.org/species/3188585,Miconia calvescens,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,calvescens,,Especie,DC.,,es
gbif.org/species/3871147,gbif.org/species/3871147,Miconia carassana,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,carassana,,Especie,Cogn.,,es
gbif.org/species/3870934,gbif.org/species/3870934,Miconia cataractae,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,cataractae,,Especie,Triana,,es
gbif.org/species/3870899,gbif.org/species/3870899,Miconia caudata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,caudata,,Especie,DC.,,es
gbif.org/species/3870783,gbif.org/species/3870783,Miconia cazaletii,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,cazaletii,,Especie,Wurdack,,es
gbif.org/species/3870706,gbif.org/species/3870706,Miconia centrodesma,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,centrodesma,,Especie,Naudin,,es
gbif.org/species/3870454,gbif.org/species/3870454,Miconia cercophora,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,cercophora,,Especie,Wurdack,,es
gbif.org/species/3870297,gbif.org/species/3870297,Miconia chionophila,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,chionophila,,Especie,Naudin,,es
gbif.org/species/3870128,gbif.org/species/3870128,Miconia chrysocoma,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,chrysocoma,,Especie,Gleason,,es
gbif.org/species/3869740,gbif.org/species/3869740,Miconia cladonia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,cladonia,,Especie,Gleason,,es
gbif.org/species/7436744,gbif.org/species/7436744,Miconia clathrantha,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,clathrantha,,Especie,Triana,,es
gbif.org/species/3869681,gbif.org/species/3869681,Miconia cleefii,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,cleefii,,Especie,L. Uribe,,es
gbif.org/species/3869031,gbif.org/species/3869031,Miconia coronata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,coronata,,Especie,DC.,,es
gbif.org/species/3868669,gbif.org/species/3868669,Miconia cremophylla,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,cremophylla,,Especie,Naudin,,es
gbif.org/species/3868405,gbif.org/species/3868405,Miconia cundinamarcensis,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,cundinamarcensis,,Especie,Wurdack,,es
gbif.org/species/3868026,gbif.org/species/3868026,Miconia demissifolia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,demissifolia,,Especie,Wurdack,,es
gbif.org/species/3867959,gbif.org/species/3867959,Miconia denticulata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,denticulata,,Especie,Naudin,,es
gbif.org/species/3867434,gbif.org/species/3867434,Miconia dodecandra,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,dodecandra,,Especie,(Desr.) Cogn.,,es
gbif.org/species/3867398,gbif.org/species/3867398,Miconia dolichopoda,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,dolichopoda,,Especie,Naudin,,es
gbif.org/species/3867377,gbif.org/species/3867377,Miconia dolichorrhyncha,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,dolichorrhyncha,,Especie,Naudin,,es
gbif.org/species/3866995,gbif.org/species/3866995,Miconia elaeoides,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,elaeoides,,Especie,Naudin,,es
gbif.org/species/3866980,gbif.org/species/3866980,Miconia elata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,elata,,Especie,DC.,,es
gbif.org/species/3866860,gbif.org/species/3866860,Miconia emendata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,emendata,,Especie,Wurdack,,es
gbif.org/species/3866294,gbif.org/species/3866294,Miconia ferruginea,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,ferruginea,,Especie,DC.,,es
gbif.org/species/3866078,gbif.org/species/3866078,Miconia floribunda,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,floribunda,,Especie,DC.,,es
gbif.org/species/3865348,gbif.org/species/3865348,Miconia gleasoniana,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,gleasoniana,,Especie,Wurdack,,es
gbif.org/species/3865140,gbif.org/species/3865140,Miconia goniostigma,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,goniostigma,,Especie,Triana,,es
gbif.org/species/3865109,gbif.org/species/3865109,Miconia goudotii,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,goudotii,,Especie,Naudin,,es
gbif.org/species/3865092,gbif.org/species/3865092,Miconia gracilis,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,gracilis,,Especie,Triana,,es
gbif.org/species/3863966,gbif.org/species/3863966,Miconia hypoleuca,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,hypoleuca,,Especie,Triana,,es
gbif.org/species/3863925,gbif.org/species/3863925,Miconia ibaguensis,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,ibaguensis,,Especie,Triana,,es
gbif.org/species/8409353,gbif.org/species/8409353,Miconia impetiolaris,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,impetiolaris,,Especie,D. Don,,es
gbif.org/species/3863441,gbif.org/species/3863441,Miconia jahnii,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,jahnii,,Especie,Pittier,,es
gbif.org/species/3863059,gbif.org/species/3863059,Miconia lacera,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,lacera,,Especie,(Bonpl.) Naudin,,es
gbif.org/species/3188573,gbif.org/species/3188573,Miconia laevigata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,laevigata,,Especie,DC.,,es
gbif.org/species/3862739,gbif.org/species/3862739,Miconia lateriflora,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,lateriflora,,Especie,Cogn.,,es
gbif.org/species/3862729,gbif.org/species/3862729,Miconia latifolia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,latifolia,,Especie,Naudin,,es
gbif.org/species/3862623,gbif.org/species/3862623,Miconia lehmannii,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,lehmannii,,Especie,Cogn.,,es
gbif.org/species/3862377,gbif.org/species/3862377,Miconia ligustrina,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,ligustrina,,Especie,Triana,,es
gbif.org/species/3862232,gbif.org/species/3862232,Miconia lonchophylla,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,lonchophylla,,Especie,Naudin,,es
gbif.org/species/3862134,gbif.org/species/3862134,Miconia longifolia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,longifolia,,Especie,(Aubl.) DC.,,es
gbif.org/species/3861559,gbif.org/species/3861559,Miconia macrotis,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,macrotis,,Especie,Cogn.,,es
gbif.org/species/3861504,gbif.org/species/3861504,Miconia magdalenae,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,magdalenae,,Especie,Triana,,es
gbif.org/species/3861142,gbif.org/species/3861142,Miconia mazanana,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,mazanana,,Especie,J.F. Macbr.,,es
gbif.org/species/3861049,gbif.org/species/3861049,Miconia megalantha,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,megalantha,,Especie,Gleason,,es
gbif.org/species/3860851,gbif.org/species/3860851,Miconia mesmeana,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,mesmeana,,Especie,Gleason,,es
gbif.org/species/3860591,gbif.org/species/3860591,Miconia minutiflora,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,minutiflora,,Especie,DC.,,es
gbif.org/species/3860453,gbif.org/species/3860453,Miconia mollicula,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,mollicula,,Especie,Triana,,es
gbif.org/species/3860229,gbif.org/species/3860229,Miconia mulleola,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,mulleola,,Especie,Wurdack,,es
gbif.org/species/3860116,gbif.org/species/3860116,Miconia multispicata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,multispicata,,Especie,Naudin,,es
gbif.org/species/3860024,gbif.org/species/3860024,Miconia myrtillifolia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,myrtillifolia,,Especie,Naudin,,es
gbif.org/species/3859873,gbif.org/species/3859873,Miconia neomicrantha,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,neomicrantha,,Especie,Judd & Skean,,es
gbif.org/species/3859839,gbif.org/species/3859839,Miconia nervosa,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,nervosa,,Especie,Triana,,es
gbif.org/species/3859802,gbif.org/species/3859802,Miconia neurotricha,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,neurotricha,,Especie,Cogn.,,es
gbif.org/species/3859656,gbif.org/species/3859656,Miconia notabilis,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,notabilis,,Especie,Triana,,es
gbif.org/species/3858666,gbif.org/species/3858666,Miconia parvifolia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,parvifolia,,Especie,Cogn.,,es
gbif.org/species/3857603,gbif.org/species/3857603,Miconia plena,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,plena,,Especie,Gleason,,es
gbif.org/species/3871230,gbif.org/species/3871230,Miconia plethorica,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,plethorica,,Especie,Naudin,,es
gbif.org/species/3188562,gbif.org/species/3188562,Miconia prasina,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,prasina,,Especie,DC.,,es
gbif.org/species/3870002,gbif.org/species/3870002,Miconia pulvinata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,pulvinata,,Especie,Gleason,,es
gbif.org/species/3869546,gbif.org/species/3869546,Miconia quintuplinervia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,quintuplinervia,,Especie,Cogn.,,es
gbif.org/species/3869207,gbif.org/species/3869207,Miconia reducens,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,reducens,,Especie,Triana,,es
gbif.org/species/7722645,gbif.org/species/7722645,Miconia reitziana,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,reitziana,,Especie,(Cogn. & Gleason) Gamba & Almeda,,es
gbif.org/species/3869071,gbif.org/species/3869071,Miconia resima,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,resima,,Especie,Naudin,,es
gbif.org/species/3868869,gbif.org/species/3868869,Miconia rigens,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,rigens,,Especie,Naudin,,es
gbif.org/species/3188581,gbif.org/species/3188581,Miconia rubiginosa,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,rubiginosa,,Especie,DC.,,es
gbif.org/species/3867922,gbif.org/species/3867922,Miconia salicifolia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,salicifolia,,Especie,Naudin,,es
gbif.org/species/3188588,gbif.org/species/3188588,Miconia serrulata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,serrulata,,Especie,Naudin,,es
gbif.org/species/3866671,gbif.org/species/3866671,Miconia smaragdina,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,smaragdina,,Especie,Naudin,,es
gbif.org/species/3866430,gbif.org/species/3866430,Miconia spicellata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,spicellata,,Especie,Bonpl. ex Naudin,,es
gbif.org/species/3866376,gbif.org/species/3866376,Miconia spinulosa,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,spinulosa,,Especie,Naudin,,es
gbif.org/species/3866257,gbif.org/species/3866257,Miconia squamulosa,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,squamulosa,,Especie,Triana,,es
gbif.org/species/3865993,gbif.org/species/3865993,Miconia stenostachya,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,stenostachya,,Especie,DC.,,es
gbif.org/species/3865858,gbif.org/species/3865858,Miconia stipularis,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,stipularis,,Especie,Naudin,,es
gbif.org/species/3865375,gbif.org/species/3865375,Miconia summa,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,summa,,Especie,Cuatrec.,,es
gbif.org/species/3865208,gbif.org/species/3865208,Miconia symplocoidea,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,symplocoidea,,Especie,Triana,,es
gbif.org/species/3865167,gbif.org/species/3865167,Miconia tachirensis,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,tachirensis,,Especie,Wurdack,,es
gbif.org/species/3864906,gbif.org/species/3864906,Miconia tetraspermoides,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,tetraspermoides,,Especie,Wurdack,,es
gbif.org/species/3188576,gbif.org/species/3188576,Miconia theaezans,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,theaezans,,Especie,Cogn.,,es
gbif.org/species/3864428,gbif.org/species/3864428,Miconia tinifolia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,tinifolia,,Especie,Naudin,,es
gbif.org/species/3864050,gbif.org/species/3864050,Miconia tovarensis,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,tovarensis,,Especie,Cogn.,,es
gbif.org/species/3863803,gbif.org/species/3863803,Miconia trinervia,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,trinervia,,Especie,D. Don ex Loudon,,es
gbif.org/species/3863673,gbif.org/species/3863673,Miconia tuberculata,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,tuberculata,,Especie,Triana,,es
gbif.org/species/3863658,gbif.org/species/3863658,Miconia tubulosa,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,tubulosa,,Especie,Gleason,,es
gbif.org/species/3863601,gbif.org/species/3863601,Miconia turgida,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,turgida,,Especie,Gleason,,es
gbif.org/species/3863566,gbif.org/species/3863566,Miconia ulmarioides,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,ulmarioides,,Especie,Naudin,,es
gbif.org/species/3863174,gbif.org/species/3863174,Miconia versicolor,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,versicolor,,Especie,Naudin,,es
gbif.org/species/3862743,gbif.org/species/3862743,Miconia wurdackii,Plantae,Magnoliophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,wurdackii,,Especie,L. Uribe,,es
gbif.org/species/8758194,gbif.org/species/8758194,Microchilus boyacanus,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Microchilus,boyacanus,,Especie,Ormerod,,es
gbif.org/species/5315166,gbif.org/species/5315166,Microchilus major,Plantae,Magnoliophyta,Liliopsida,Asparagales,Orchidaceae,Microchilus,major,,Especie,C. Presl,,es
gbif.org/species/4112143,gbif.org/species/4112143,Microchloa indica,Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Microchloa,indica,,Especie,P. Beauv.,,es
gbif.org/species/2703589,gbif.org/species/2703589,Microchloa kunthii,Plantae,Magnoliophyta,Liliopsida,Poales,Poaceae,Microchloa,kunthii,,Especie,Desv.,,es
gbif.org/species/5333910,gbif.org/species/5333910,Micropholis crotonoides,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Sapotaceae,Micropholis,crotonoides,,Especie,Pierre,,es
gbif.org/species/5333916,gbif.org/species/5333916,Micropholis egensis,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Sapotaceae,Micropholis,egensis,,Especie,(A. DC.) Pierre,,es
gbif.org/species/5333937,gbif.org/species/5333937,Micropholis venulosa,Plantae,Magnoliophyta,Magnoliopsida,Ericales,Sapotaceae,Micropholis,venulosa,,Especie,Pierre,,es
gbif.org/species/6412855,gbif.org/species/6412855,Microtea debilis,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Microteaceae,Microtea,debilis,,Especie,Sw.,,es
gbif.org/species/5398513,gbif.org/species/5398513,Mikania aristei,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,aristei,,Especie,B.L. Rob.,,es
gbif.org/species/5398440,gbif.org/species/5398440,Mikania aschersonii,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,aschersonii,,Especie,Hieron.,,es
gbif.org/species/5398394,gbif.org/species/5398394,Mikania caldasana,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,caldasana,,Especie,B.L. Rob.,,es
gbif.org/species/5398379,gbif.org/species/5398379,Mikania clematidiflora,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,clematidiflora,,Especie,B.L. Rob.,,es
gbif.org/species/5398866,gbif.org/species/5398866,Mikania flabellata,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,flabellata,,Especie,Rusby ex B.L. Rob.,,es
gbif.org/species/5398642,gbif.org/species/5398642,Mikania granulata,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,granulata,,Especie,B.L. Rob.,,es
gbif.org/species/5398809,gbif.org/species/5398809,Mikania guaco,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,guaco,,Especie,Humb. & Bonpl.,,es
gbif.org/species/5398839,gbif.org/species/5398839,Mikania hookeriana,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,hookeriana,,Especie,DC.,,es
gbif.org/species/5398727,gbif.org/species/5398727,Mikania houstoniana,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,houstoniana,,Especie,B.L. Rob.,,es
gbif.org/species/5398742,gbif.org/species/5398742,Mikania laurifolia,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,laurifolia,,Especie,Willd.,,es
gbif.org/species/5398415,gbif.org/species/5398415,Mikania lawrancei,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,lawrancei,,Especie,B.L. Rob.,,es
gbif.org/species/5398644,gbif.org/species/5398644,Mikania longicarpa,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,longicarpa,,Especie,W.C. Holmes,,es
gbif.org/species/5398421,gbif.org/species/5398421,Mikania micrantha,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,micrantha,,Especie,Kunth,,es
gbif.org/species/5398905,gbif.org/species/5398905,Mikania pachydictya,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,pachydictya,,Especie,B.L. Rob.,,es
gbif.org/species/5398527,gbif.org/species/5398527,Mikania psilostachya,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,psilostachya,,Especie,DC.,,es
gbif.org/species/5398583,gbif.org/species/5398583,Mikania stuebelii,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,stuebelii,,Especie,Hieron.,,es
gbif.org/species/5398822,gbif.org/species/5398822,Mikania sylvatica,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,sylvatica,,Especie,Klatt,,es
gbif.org/species/5398743,gbif.org/species/5398743,Mikania vitifolia,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Mikania,vitifolia,,Especie,DC.,,es
gbif.org/species/2969310,gbif.org/species/2969310,Mimosa albida,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,albida,,Especie,Humb. & Bonpl. ex Willd.,,es
gbif.org/species/2969385,gbif.org/species/2969385,Mimosa colombiana,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,colombiana,,Especie,Britton & Killip,,es
gbif.org/species/2969655,gbif.org/species/2969655,Mimosa orthocarpa,Plantae,Magnoliophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,orthocarpa,,Especie,Spruce ex Benth.,Naturalizada,es
